Order_ID,Order_Date,Region,Product_Category,Sales_Rep,Sales_Amount,Quantity_Sold,Discount_Percentage,Customer_Rating,Company_Name
104954,2022-10-24,East,Electronics,Bob,5939.366399094976,4,0.2645048796335434,4.632988765386115,Insight Corp
104955,2022-08-02,East,Clothing,Bob,3507.9240889461203,7,0.13896660486357792,3.3184958029016163,Insight Corp
104956,2024-08-04,,Electronics,Alice,4572.603772035233,6,0.4972343620337063,3.684645397471816,Insight Corp
104957,2023-01-06,North,Furniture,Charlie,6650.587736083199,1,0.2096674165324554,2.2600477421368246,Insight Corp
104958,2023-11-13,North,Furniture,Bob,2264.760897425621,2,0.3179187696331997,2.6706375823362416,Insight Corp
104959,2023-08-19,West,Electronics,Bob,3124.357182439109,4,0.4749656794588942,3.430552321913069,Insight Corp
104960,2024-01-30,West,Clothing,Charlie,4735.3894195575085,1,0.39769331965175375,4.180031941853328,Insight Corp
104961,2023-01-29,North,Electronics,Charlie,5530.519393258557,7,0.40677895326926833,3.871403999978997,Insight Corp
104962,2024-06-20,South,Electronics,Eva,,3,0.4685899292821342,3.6222425479196647,Insight Corp
104963,2023-02-26,,,Bob,4809.816122501088,7,0.4233545401437421,,Insight Corp
104964,2024-07-23,,Electronics,David,6730.65280863285,4,0.4464029678979767,1.1789908140561836,Insight Corp
104965,2022-01-23,South,Groceries,David,5102.977185611426,9,0.4559074562028051,4.567573366904515,Insight Corp
104966,2023-04-19,North,Furniture,Alice,6408.633415446696,6,0.24694919157868112,2.7122823478704428,Insight Corp
104967,2023-11-07,East,Groceries,Bob,4111.828817997495,4,0.08003866047875213,1.7219003902288574,Insight Corp
104968,2023-03-03,East,Electronics,David,3785.1247148162274,4,0.41576517257294465,1.4317453535626532,Insight Corp
104969,2022-06-16,South,,Bob,6273.310745427571,4,0.42105592034163253,4.921578379786757,Insight Corp
104970,2023-08-30,West,Groceries,Bob,5553.898301984284,13,0.29044938790212976,4.8224976745364465,Insight Corp
104971,2023-01-01,West,Electronics,David,3221.6059883383114,4,0.3899005787188632,,Insight Corp
104972,2022-09-13,West,Furniture,Bob,3798.7386257558164,4,0.4566782096316474,3.403296315477641,Insight Corp
104973,2024-09-12,West,Groceries,Charlie,7346.871861586122,0,0.26648124908979376,3.0216402281992596,Insight Corp
104974,2023-05-22,,Electronics,Alice,3613.167170796026,8,0.26431884982948306,3.693128339321057,Insight Corp
104975,2023-03-30,South,Electronics,Eva,6401.493120088996,7,0.4525437478398954,2.3203071353597986,Insight Corp
104976,2023-10-21,East,,David,4282.71995414945,7,0.27214328230814017,2.248781269418001,Insight Corp
104977,2022-02-14,,,Eva,4995.236214849303,4,0.40927749491915233,3.231843583137047,Insight Corp
104978,2023-07-19,,Groceries,Alice,5441.888931415058,3,0.4154426878802932,4.473921854302775,Insight Corp
104979,2024-02-19,,Groceries,Charlie,1848.528184250602,5,0.1594314964398288,,Insight Corp
104980,2023-09-23,South,Groceries,Charlie,2805.9239968590514,2,0.4987625640760298,2.371511340852986,Insight Corp
104981,2023-06-26,East,,Charlie,5129.499528180744,6,0.41988165425423724,4.596403454468103,Insight Corp
104982,2023-08-10,North,Groceries,Charlie,,8,0.366938953298172,1.5206462480863348,Insight Corp
104983,2022-07-16,South,Electronics,David,6494.871942911934,7,0.1930547593737399,1.554887061452991,Insight Corp
104984,2024-01-20,West,,David,,6,0.083284462860572,4.81710680471009,Insight Corp
104985,2024-01-20,East,Electronics,Bob,,4,0.17042934306312452,4.732839262109884,Insight Corp
104986,2022-05-14,East,Electronics,Bob,2935.6681693935107,7,0.044755699798472326,,Insight Corp
104987,2023-05-16,East,Clothing,Alice,4471.842508783357,3,0.43312477937600485,4.650396928890419,Insight Corp
104988,2023-06-06,East,Furniture,Bob,3403.433353643054,3,0.3824716793567297,,Insight Corp
104989,2024-03-11,West,,Alice,7853.644820706797,4,0.12001687578172143,4.351082606615529,Insight Corp
104990,2024-04-07,North,Groceries,Alice,2990.761755544946,7,0.10145937925245807,2.1684202378658948,Insight Corp
104991,2023-05-07,East,Clothing,Alice,4816.910456946465,8,0.12480643923812768,3.822404503401345,Insight Corp
104992,2023-10-06,South,Groceries,Charlie,21687.71200172795,7,0.20868261259806536,4.51634857023273,Insight Corp
104993,2024-01-02,North,Groceries,Eva,7399.355183105885,4,0.24436582080010782,4.195114532590608,Insight Corp
104994,2022-02-07,East,Electronics,Eva,5601.923624265808,5,0.04151986295329285,2.4153097636488456,Insight Corp
104995,2022-10-31,North,Electronics,David,5205.459634398002,10,0.038206656622460256,1.3273920773899293,Insight Corp
104996,2024-04-22,,Furniture,Alice,,4,0.17457837775577495,4.406751916145182,Insight Corp
104997,2022-01-20,East,Electronics,Charlie,5221.133662133919,7,0.315317125971018,2.4972641706624823,Insight Corp
104998,2022-07-04,South,Electronics,Bob,5329.357034211615,7,0.3417452693867453,3.3918283431221012,Insight Corp
104999,2023-12-01,West,Furniture,Bob,5197.587932097727,5,0.3392490699422066,1.0605185325659439,Insight Corp
105000,2023-07-09,,Groceries,David,5845.451488164679,2,0.26087292709694626,4.875292627208099,Insight Corp
105001,2023-08-12,East,Furniture,David,4261.3379241181065,6,0.4787163131158668,1.5491495662812134,Insight Corp
105002,2023-08-12,East,Furniture,Alice,4678.569038955002,2,0.378498607053984,3.5921520540447505,Insight Corp
105003,2022-03-26,East,Furniture,Alice,6215.501942686169,4,0.24351483043518413,,Insight Corp
105004,2023-02-22,West,Clothing,Bob,5416.059427336823,6,0.23288712704068393,1.4353007031297014,Insight Corp
105005,2024-07-26,East,Groceries,Bob,4828.634128846812,7,0.27008348978261515,3.2835369483519816,Insight Corp
105006,2024-01-07,North,Clothing,Bob,2899.2164134539316,6,0.1709394778150296,4.849233342892152,Insight Corp
105007,2022-02-13,East,Clothing,Bob,7247.075426804893,7,0.44936405665583945,4.636898553397486,Insight Corp
105008,2022-03-22,,Electronics,Eva,4007.8188350738437,6,0.2589502103573789,2.0946258779816724,Insight Corp
105009,2024-04-01,East,,Alice,6480.855857628885,4,0.3231719410381293,4.845110396076647,Insight Corp
105010,2022-12-15,North,Furniture,Alice,5263.630477532128,4,0.10893916819947141,4.855540088819533,Insight Corp
105011,2022-12-10,,Clothing,Bob,3059.8242159051947,4,0.13336493928742837,2.819751105840732,Insight Corp
105012,2022-08-15,West,Electronics,Charlie,6878.413216295923,6,0.46570713235189853,,Insight Corp
105013,2022-12-13,North,Electronics,Bob,,6,0.0265759543427298,1.2646050727923437,Insight Corp
105014,2024-02-16,North,Electronics,David,7003.018035105564,3,0.17052182655677517,2.79949483726075,Insight Corp
105015,2022-10-13,North,Groceries,Charlie,4726.386948896122,3,0.2478488193761305,3.150613164702105,Insight Corp
105016,2022-12-22,North,Clothing,David,,4,0.1668119537682165,2.0367403536426125,Insight Corp
105017,2024-03-12,North,Groceries,Charlie,2356.2093329824793,3,0.18373613334844918,,Insight Corp
105018,2023-02-15,West,Electronics,David,4249.6762046093645,7,0.49913433323341455,1.5440562394859292,Insight Corp
105019,2022-05-17,West,,Bob,3090.5100016530923,6,0.29082554057096277,1.9636724439345037,Insight Corp
105020,2024-06-23,East,Electronics,Bob,4437.824224942412,4,0.2593753754346022,,Insight Corp
105021,2024-09-19,,Furniture,Charlie,5707.717609259217,1,0.211497364675804,,Insight Corp
105022,2023-01-11,South,Clothing,David,,7,0.3885932159438057,3.870219829636031,Insight Corp
105023,2023-05-12,East,Furniture,Eva,6295.7631404581725,2,0.3613385490792005,4.131360613964262,Insight Corp
105024,2022-08-25,East,Groceries,Charlie,3715.081034674983,6,0.3221271582439394,2.400935732622635,Insight Corp
105025,2022-02-24,North,Furniture,Charlie,6327.854920474968,6,0.08739979001794784,4.680695930003408,Insight Corp
105026,2024-02-02,North,Clothing,Alice,6964.635748811054,9,0.059397890534877595,1.702219957059103,Insight Corp
105027,2024-06-12,,Furniture,Charlie,6520.289202636479,3,0.24563459253310865,2.29120029317836,Insight Corp
105028,2023-01-12,South,,Eva,4483.716422255341,10,0.39961728854726924,1.5665813758686626,Insight Corp
105029,2022-03-24,North,Groceries,Bob,1811.8196030837858,2,0.03493330660306143,3.6897941856730805,Insight Corp
105030,2023-03-24,East,Groceries,David,5873.250495106022,4,0.44878916410686015,1.8743891524078955,Insight Corp
105031,2024-07-01,East,Electronics,Alice,4812.147927927044,8,0.4248619695172354,3.7235449773480265,Insight Corp
105032,2022-12-14,West,Electronics,David,3532.41058980897,5,0.10298424961699965,1.1641720453088649,Insight Corp
105033,2023-09-19,South,Electronics,Bob,4165.581402694384,8,0.20580089761937687,,Insight Corp
105034,2022-06-03,West,Clothing,Charlie,7151.637974667203,6,0.030903420526593728,2.9278012792356205,Insight Corp
105035,2023-08-12,South,Furniture,Eva,3293.9896990847683,9,0.02308955218943437,4.105063393219737,Insight Corp
105036,2024-08-28,North,Groceries,Alice,5702.463763431818,8,0.2081774730826345,1.6347011787391206,Insight Corp
105037,2022-10-13,South,Furniture,Eva,5326.937263456106,1,0.1634126214979591,1.8547102398363733,Insight Corp
105038,2022-01-28,East,Electronics,Eva,4463.918503005151,4,0.40291956601855605,3.4381486343671734,Insight Corp
105039,2023-07-17,East,Electronics,Eva,,3,0.13631175244385385,4.265243082133283,Insight Corp
105040,2023-05-01,South,Furniture,Eva,7448.367888348299,7,0.39054188330423967,3.2459154177065694,Insight Corp
105041,2022-06-04,South,Groceries,Bob,27336.256465024213,4,0.15263580234077995,3.462028944133109,Insight Corp
105042,2023-01-07,South,Clothing,Eva,4635.228577884348,4,0.27646881072420804,4.921809318665648,Insight Corp
105043,2022-11-09,West,Furniture,Eva,5933.0973574853,6,0.4271182208135672,4.175645776665142,Insight Corp
105044,2024-03-08,South,Electronics,Bob,,3,0.08189857432652736,,Insight Corp
105045,2023-05-08,North,Electronics,David,4808.439189277047,6,0.1746773799903253,1.3464739710855125,Insight Corp
105046,2023-01-23,West,Clothing,Bob,4541.939395859527,7,0.36247894199127145,,Insight Corp
105047,2024-07-30,West,,Charlie,1673.5302189203594,8,0.10480271994024376,4.240466458192307,Insight Corp
105048,2023-07-13,South,Clothing,Bob,3832.9866314501696,9,0.03490131313816236,2.7091284124893504,Insight Corp
105049,2023-08-19,North,,David,3291.0324918986744,1,0.48950879988892854,,Insight Corp
105050,2022-05-02,West,Groceries,Charlie,6026.937494467837,5,0.17309994597545486,,Insight Corp
105051,2023-09-24,East,Groceries,Charlie,4634.145577098737,6,0.43930263166535916,1.797994848318948,Insight Corp
105052,2023-12-29,,Electronics,Alice,4575.467591691608,9,0.11028276295503431,1.702647010909446,Insight Corp
105053,2023-03-06,South,Furniture,Eva,4986.415604565528,7,0.26500336633568095,4.126438610327076,Insight Corp
105054,2023-05-18,North,Groceries,Charlie,3694.7352948119,3,0.4339849986136547,3.2409827639251674,Insight Corp
105055,2023-03-28,South,Electronics,Charlie,7329.870780033131,3,0.03099519323194716,2.784091232111613,Insight Corp
105056,2023-08-01,East,Furniture,David,,4,0.3769237573921354,2.480141713551563,Insight Corp
105057,2024-03-09,East,Electronics,Charlie,7427.160174571532,6,0.06632220635290353,3.875483789277464,Insight Corp
105058,2024-07-26,East,Groceries,David,6025.125846858337,6,0.1140690846478647,2.6134117879731047,Insight Corp
105059,2024-04-03,South,Electronics,Eva,4955.782827467094,3,0.177653481402946,1.0482150781888513,Insight Corp
105060,2022-06-19,West,Furniture,Alice,7422.093954510327,7,0.14789506241460626,2.250304477196594,Insight Corp
105061,2022-01-11,South,Furniture,Alice,3978.5497461305304,5,0.18672822189104094,4.621237101703432,Insight Corp
105062,2022-09-28,,Electronics,Eva,,3,0.34765558191319873,2.4761176454685514,Insight Corp
105063,2024-04-11,,Furniture,Eva,4097.732727845211,7,0.12190306396662953,1.1625429275581523,Insight Corp
105064,2023-02-13,East,Electronics,Bob,,7,0.3065903265778733,3.9197201678676494,Insight Corp
105065,2024-09-26,South,Furniture,Charlie,3856.842209918491,4,0.2974765350195993,2.1027482524311165,Insight Corp
105066,2022-09-01,East,Electronics,Charlie,4766.9405176730015,2,0.12116645812958482,1.2347351883974964,Insight Corp
105067,2022-04-24,East,Electronics,Charlie,46749.90706511104,8,0.039852296537393306,4.195053228383873,Insight Corp
105068,2022-05-15,North,Electronics,David,5721.646498142366,4,0.12546463140302633,1.0253820464420746,Insight Corp
105069,2022-12-11,,Clothing,Bob,2724.344949225336,5,0.3249431588956114,1.6392783094469245,Insight Corp
105070,2023-05-06,North,Furniture,Charlie,3601.758417701957,5,0.12726361105328365,1.7922187944193912,Insight Corp
105071,2024-04-03,North,Groceries,David,6825.750702344966,2,0.10644588305660069,3.754646131398743,Insight Corp
105072,2023-08-14,North,Electronics,David,6770.477475479165,3,0.46844099131694195,1.4482703073074186,Insight Corp
105073,2022-12-21,,Clothing,Alice,5561.469634319747,4,0.47928708866493813,3.819465893398693,Insight Corp
105074,2023-10-26,North,Groceries,David,5413.495372602846,2,0.1997247446824228,2.2681948391770743,Insight Corp
105075,2022-03-07,,Electronics,Eva,,1,0.3886129558996215,,Insight Corp
105076,2024-05-17,West,Groceries,David,3840.644504386698,4,0.03587559202322682,4.265426383475438,Insight Corp
105077,2024-03-27,West,Clothing,Eva,4456.637453363931,4,0.45233673069975017,2.7684435219888703,Insight Corp
105078,2023-01-17,North,Groceries,Eva,2729.5187383065236,7,0.17293180097041172,1.6146745117532446,Insight Corp
105079,2022-07-26,,Electronics,Alice,5378.672832430495,7,0.38299059747057507,1.547111927353113,Insight Corp
105080,2022-04-29,West,Groceries,Alice,5073.246687212614,5,0.3278992515405675,,Insight Corp
105081,2022-06-11,North,Groceries,David,3599.8680999345997,3,0.20149719504250785,1.6166715556006297,Insight Corp
105082,2023-04-10,East,Electronics,Alice,7353.022878262036,6,0.03834119038579764,3.52246208071369,Insight Corp
105083,2022-12-10,North,Clothing,Alice,5910.370565430572,4,0.30777064670815873,3.3847674659218208,Insight Corp
105084,2024-06-02,West,,Charlie,6037.7627060132845,5,0.0359835210576,3.8460921731529205,Insight Corp
105085,2023-02-12,East,,David,,5,0.4796771506530417,3.416652431445989,Insight Corp
105086,2022-06-08,South,Furniture,David,4998.004882960515,3,0.2144170339197341,,Insight Corp
105087,2022-09-26,East,Groceries,David,5941.059005281133,2,0.14551070661181614,3.386849514308614,Insight Corp
105088,2023-10-11,West,,Alice,5229.173550650354,4,0.10414485995104633,4.459057822660034,Insight Corp
105089,2024-04-09,East,Groceries,Alice,7402.851177154807,4,0.03721004780329534,1.1685032066571286,Insight Corp
105090,2022-08-15,North,Clothing,Eva,4694.318645874873,2,0.3540911018738455,1.367351173372195,Insight Corp
105091,2022-04-04,South,,Bob,46674.75121810418,6,0.49529795778704744,4.91296823042696,Insight Corp
105092,2023-08-02,South,Groceries,Bob,5951.379314707139,0,0.22954216959378293,4.0716054473752195,Insight Corp
105093,2024-03-12,South,Furniture,Bob,3103.0290915702317,7,0.35232069032257796,1.2888392820420917,Insight Corp
105094,2024-08-05,West,Clothing,Charlie,6386.445398462169,6,0.24222615938662545,4.759540212721833,Insight Corp
105095,2024-03-10,West,,Alice,3048.9322991120257,6,0.20233553579839864,4.7691417677855785,Insight Corp
105096,2022-06-10,,Groceries,Eva,5957.876999087825,7,0.18133301738877478,3.7126003715426177,Insight Corp
105097,2023-03-31,East,Electronics,Eva,4027.589668741006,3,0.4474731064802171,4.676484022332536,Insight Corp
105098,2022-12-27,South,Groceries,Bob,5714.87622047509,3,0.3801812350722058,,Insight Corp
105099,2024-07-19,East,Groceries,Charlie,6361.014419091526,8,0.4294056476262087,2.6154869059874275,Insight Corp
105100,2023-08-23,East,Furniture,Charlie,5230.131793255878,7,0.04825977690847982,2.764617151699709,Insight Corp
105101,2023-11-07,West,Electronics,Bob,,6,0.1810841391603773,4.6628756673211225,Insight Corp
105102,2023-05-04,East,Electronics,Bob,3654.837133239272,1,0.10431161417156742,4.76356906924045,Insight Corp
105103,2022-06-10,South,Furniture,Alice,3907.0112884493265,3,0.08561878258269218,3.3811305524815998,Insight Corp
105104,2023-11-16,West,Clothing,Charlie,2157.489659603339,7,0.44089537985433963,4.622021056172774,Insight Corp
105105,2023-02-25,North,Electronics,Eva,6691.216788097893,4,0.4445445762897245,4.425070288868653,Insight Corp
105106,2024-08-22,,Electronics,Bob,,4,0.28595333825134933,2.69686554618815,Insight Corp
105107,2023-02-27,West,Furniture,Alice,3296.7229322165076,3,0.12965625459747965,3.8112575964000737,Insight Corp
105108,2022-01-21,South,Clothing,Eva,7183.512286187535,1,0.4874238771776143,,Insight Corp
105109,2024-03-13,North,Clothing,Charlie,3948.007849792755,5,0.054920142460897825,1.5951895913658123,Insight Corp
105110,2024-05-19,North,,Bob,5375.858733612307,5,0.38834513440381335,3.715407185772211,Insight Corp
105111,2024-02-21,East,,Bob,3762.0941822056975,7,0.1644639649071255,2.744640537031932,Insight Corp
105112,2022-03-18,,Furniture,Alice,1972.6097700064583,4,0.20135773775248583,3.7847814538871964,Insight Corp
105113,2023-04-14,South,Clothing,Alice,2953.339161723109,5,0.40039950094526566,4.1768715650956985,Insight Corp
105114,2023-03-02,West,Furniture,Charlie,4327.264353700353,6,0.018108677290542496,2.6774982354505354,Insight Corp
105115,2023-02-25,South,Groceries,Bob,6347.445306809072,5,0.23432008233857077,4.805694741339118,Insight Corp
105116,2023-03-25,West,Furniture,Alice,5519.799720228868,5,0.20497523099548037,4.659951785738368,Insight Corp
105117,2023-03-16,North,Furniture,Bob,,7,0.13116138296397106,1.3888347559956218,Insight Corp
105118,2024-02-28,East,Electronics,Charlie,37714.212751770865,5,0.481701118726806,1.5413327389187965,Insight Corp
105119,2024-01-04,South,Electronics,Bob,,7,0.2486997588639855,1.527855006325248,Insight Corp
105120,2024-05-30,South,Electronics,Eva,5335.519544743334,1,0.21731520548315625,3.113036826007296,Insight Corp
105121,2023-01-15,,Groceries,Bob,4820.87349516176,6,0.34469895164009123,2.87910679887966,Insight Corp
105122,2024-07-08,West,Furniture,David,6698.634664983343,5,0.371758603651081,4.5346750937953795,Insight Corp
105123,2022-09-26,South,Electronics,David,6871.245085352411,4,0.13126586027363507,2.475558468599755,Insight Corp
105124,2023-01-15,West,Electronics,Charlie,,6,0.15155917408811032,2.8243529742350555,Insight Corp
105125,2023-06-20,South,Electronics,Charlie,4629.370254945068,5,0.018972877440176616,4.519025868997252,Insight Corp
105126,2024-02-27,South,Groceries,Charlie,3494.7851588237068,1,0.495929916219907,3.2088378124035586,Insight Corp
105127,2022-11-18,South,Groceries,Eva,6483.38437571311,8,0.00010582141267168055,3.4026707391285114,Insight Corp
105128,2023-04-02,,Furniture,Eva,2952.4183353943745,140,0.23996867388342463,1.4703544721596975,Insight Corp
105129,2022-06-12,,Furniture,Bob,7920.885107996423,5,0.2224333045298411,1.1256190443263954,Insight Corp
105130,2024-03-12,East,Furniture,Alice,5041.999317791844,8,0.4023310838450305,4.15515052877151,Insight Corp
105131,2023-07-15,East,Electronics,David,3408.6736164506237,3,0.03468123152545283,2.1576785669622702,Insight Corp
105132,2023-08-03,,Clothing,David,3152.197168765085,2,0.1557526504493837,3.0058472702445505,Insight Corp
105133,2023-05-10,South,Groceries,David,3083.592763915911,3,0.36111765393009365,4.387771510162613,Insight Corp
105134,2024-07-16,East,Electronics,Bob,,7,0.48969213192401617,2.6215115063898895,Insight Corp
105135,2024-01-04,East,Electronics,Bob,4990.411519910319,8,0.498089039434666,4.726848760425524,Insight Corp
105136,2024-06-08,West,Furniture,Charlie,3146.1167397362105,5,0.09001647177431349,3.702630530924157,Insight Corp
105137,2023-09-14,East,Furniture,Alice,4465.316320166147,4,0.035802453398134426,1.2400398869059264,Insight Corp
105138,2023-10-26,South,Electronics,Charlie,2948.0969208629863,2,0.24602580710124372,1.4896612047188151,Insight Corp
105139,2022-02-22,West,Groceries,Bob,,6,0.01772112647651336,4.253501567014045,Insight Corp
105140,2022-05-09,South,Groceries,Eva,4918.11010083093,6,0.2348433615365198,4.96469580012063,Insight Corp
105141,2023-05-28,East,Electronics,Charlie,4432.396241123828,7,0.4723748691308236,,Insight Corp
105142,2023-02-19,East,Clothing,Bob,3067.833904898709,7,0.4210386552648577,,Insight Corp
105143,2023-04-14,South,Clothing,Bob,4549.766599665852,1,0.022962449024827303,2.7107140967215857,Insight Corp
105144,2023-04-14,North,Groceries,Eva,4377.90817798051,7,0.011056955116023448,2.433964159118874,Insight Corp
105145,2023-03-14,East,Furniture,Eva,5476.590051814395,8,0.20963532806049656,3.938843549329063,Insight Corp
105146,2022-06-27,North,Clothing,Eva,5250.526967175441,3,0.05535781554489366,1.0710484493656307,Insight Corp
105147,2023-02-07,East,Clothing,Alice,,8,0.18504908922514635,3.7287549862546614,Insight Corp
105148,2022-03-13,North,Furniture,Bob,4273.135184742407,7,0.34909531011682016,1.493988678861184,Insight Corp
105149,2022-02-10,North,,Eva,2209.3827467052583,5,0.16785764499280337,2.582519278329155,Insight Corp
105150,2024-04-19,North,Electronics,Alice,6486.63931489706,5,0.18250539318559528,2.5333642956679543,Insight Corp
105151,2022-08-22,South,Clothing,David,3595.951230427729,1,0.03983863687807626,2.277588587861378,Insight Corp
105152,2023-12-23,North,Furniture,David,3339.624420477117,4,0.4520231039613846,,Insight Corp
105153,2024-06-30,North,Electronics,David,4935.325182329372,6,0.4131490840494991,3.606183724295415,Insight Corp
105154,2023-11-23,North,Clothing,Bob,5453.405769431775,6,0.1884050524708798,2.577673219350662,Insight Corp
105155,2022-06-01,East,Groceries,Alice,4203.745391427976,4,0.27853188410649454,,Insight Corp
105156,2024-06-26,North,Electronics,Alice,4191.960977797809,6,0.24656644914149423,1.4074020776755725,Insight Corp
105157,2023-08-22,East,,David,4413.460523351668,3,0.10795943555786641,3.790077441826948,Insight Corp
105158,2022-12-28,North,Groceries,Charlie,7124.810526489715,3,0.11525269933003146,1.6871264287947159,Insight Corp
105159,2023-08-22,North,,David,4995.982868662802,4,0.2497172876598987,,Insight Corp
105160,2022-02-17,South,Clothing,Bob,3548.0557408073055,4,0.2117679790862455,4.82562770974108,Insight Corp
105161,2023-05-22,East,Clothing,David,,3,0.20294282261341307,3.9688031631103438,Insight Corp
105162,2022-12-16,North,Furniture,David,4623.673730626446,4,0.4187018364910403,2.823516945596183,Insight Corp
105163,2024-03-06,East,Furniture,Alice,5356.786901042011,6,0.011720463760085453,3.615512021412033,Insight Corp
105164,2023-10-09,East,Electronics,David,,3,0.48058137470287454,1.5698263192060962,Insight Corp
105165,2022-11-07,West,Groceries,Eva,5186.237905770823,4,0.3958158989037987,2.5892267275303604,Insight Corp
105166,2022-07-05,,Groceries,Eva,,2,0.4474377353312126,3.1363259463456283,Insight Corp
105167,2023-04-07,South,Furniture,Charlie,4364.0880506588255,5,0.32390707784741996,2.3289227108490866,Insight Corp
105168,2023-12-10,South,Electronics,Bob,6100.861822796936,6,0.14197850759301328,3.2597532330820718,Insight Corp
105169,2022-07-09,West,Electronics,Bob,3280.862059320357,4,0.26077768115464095,,Insight Corp
105170,2023-04-11,,Furniture,Alice,4301.369910383806,4,0.2230917825553927,4.1537832827876215,Insight Corp
105171,2022-05-22,South,,Bob,5896.1942868220285,2,0.08853995751144006,2.4742214276770924,Insight Corp
105172,2022-05-06,West,Furniture,Charlie,6312.922139952765,5,0.48904063618442506,1.8885324093978015,Insight Corp
105173,2023-08-21,West,Clothing,Eva,4710.626943362926,7,0.15106497474029829,2.9790635638145218,Insight Corp
105174,2022-07-15,,Electronics,Alice,4383.189784143776,11,0.02088607869385356,3.4121933558927875,Insight Corp
105175,2024-05-22,,Electronics,Eva,3016.82308783439,3,0.24426311652342342,3.0222325032793496,Insight Corp
105176,2022-08-29,South,Electronics,Charlie,5788.459884090642,5,0.05369505867673263,1.262607729325302,Insight Corp
105177,2022-06-15,South,,Alice,6978.169527720183,4,0.4138206271716971,2.3302110496020947,Insight Corp
105178,2023-12-01,West,Furniture,David,8847.731087899538,5,0.016527194247403287,1.8522536748043845,Insight Corp
105179,2022-04-13,South,Furniture,Bob,5579.66927527707,9,0.02553526072315815,4.196268090826776,Insight Corp
105180,2022-12-21,West,Furniture,Charlie,4923.680522534029,4,0.3951196325637443,4.8605566250904655,Insight Corp
105181,2024-09-09,North,Groceries,Alice,3620.284080273639,12,0.06352147847510325,3.6725782558120335,Insight Corp
105182,2022-11-14,West,Furniture,Eva,2181.7146293852757,4,0.28168631049222137,4.705527762494327,Insight Corp
105183,2022-08-08,East,Clothing,Alice,,5,0.31237843428773776,4.240367385410824,Insight Corp
105184,2022-05-05,South,Groceries,David,,2,0.49754237307527327,1.2183738089303744,Insight Corp
105185,2023-05-03,,Groceries,Charlie,6906.218344485369,7,0.1271818776859273,4.3312643091558,Insight Corp
105186,2023-08-17,East,Furniture,Alice,6674.846403670697,7,0.14792682574871413,3.833656644515799,Insight Corp
105187,2024-04-04,West,Electronics,Charlie,5368.4042255868735,3,0.032947695609808925,2.000204711476033,Insight Corp
105188,2024-07-25,North,Furniture,Charlie,5539.284740420483,6,0.025159670031898285,2.285792377270514,Insight Corp
105189,2023-12-12,East,Electronics,Eva,1364.379022583034,9,0.20471194227438905,4.044264660662494,Insight Corp
105190,2024-01-25,East,Furniture,Bob,6143.765871145995,8,0.3293586990675368,4.721089060993506,Insight Corp
105191,2022-09-16,West,Furniture,David,4130.989145636277,3,0.3310500965286787,1.8362523702457318,Insight Corp
105192,2024-03-25,,,Alice,3947.408980106169,8,0.38836549884327065,4.078979528652734,Insight Corp
105193,2022-03-15,West,Electronics,Bob,4515.114570427088,64,0.2698878525443145,3.953169099762759,Insight Corp
105194,2024-07-16,East,Electronics,Eva,4464.4932658234775,3,0.39665761389182713,4.141500129730691,Insight Corp
105195,2023-01-23,East,Electronics,Bob,,4,0.09019404077301635,2.9919518350552505,Insight Corp
105196,2022-07-02,South,Clothing,Charlie,5020.808108263964,3,0.31707355955024424,1.1481299590953693,Insight Corp
105197,2023-03-22,South,Electronics,Charlie,4162.58360568792,6,0.3891450844198114,1.535328827545718,Insight Corp
105198,2022-09-10,South,Furniture,David,5150.484433634219,5,0.2854888312794203,2.6941078703793173,Insight Corp
105199,2024-04-05,West,Furniture,Alice,2769.2332781749506,4,0.361902970149154,3.8891289337298915,Insight Corp
105200,2022-11-09,South,Clothing,Alice,4678.913344051974,2,0.0708087770894622,4.32086209518974,Insight Corp
105201,2022-04-28,East,Electronics,Eva,3355.556615470623,4,0.221509994537463,4.168230084941204,Insight Corp
105202,2022-05-24,East,Furniture,David,4037.826022253201,6,0.42566516102214036,,Insight Corp
105203,2023-12-12,North,Clothing,Alice,36505.68785185207,3,0.15894725704717672,,Insight Corp
105204,2024-02-15,West,Furniture,Charlie,2594.0035778675633,1,0.44947837733387763,3.278624030626252,Insight Corp
105205,2022-01-12,,Clothing,David,3766.388934091794,5,0.4940053563913543,1.0052757708004676,Insight Corp
105206,2022-10-10,East,Clothing,Bob,5853.446577254501,4,0.06971138567114615,3.5250638981492544,Insight Corp
105207,2022-10-17,North,Groceries,David,2880.2332372012984,7,0.07382404954654714,4.455509170520361,Insight Corp
105208,2022-05-22,East,Groceries,David,7666.800710418211,4,0.1874269388153369,3.008197034113319,Insight Corp
105209,2024-03-30,North,Electronics,Alice,6806.61193419597,7,0.28148718448916327,3.4892376705704033,Insight Corp
105210,2023-10-28,South,Groceries,Eva,4258.209373321582,3,0.3814601149739499,4.492097516730778,Insight Corp
105211,2022-11-29,North,Clothing,Eva,3819.1854683224046,6,0.03370781072705942,4.566295600415512,Insight Corp
105212,2023-06-30,South,Furniture,Alice,5302.909855003223,6,0.3907977236642807,3.9457061165118588,Insight Corp
105213,2023-06-16,South,Furniture,Alice,2828.806614459261,3,0.08175428313926836,2.0437669734395785,Insight Corp
105214,2022-04-13,West,Electronics,Alice,1996.7859127513507,8,0.042524944713429935,,Insight Corp
